ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro
QLDJO[M],,3,1,1,True,True,"[3, 5, 3, 9, 4, 6, 12]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.579200029373169, 0.6532999873161316, 0.6236000061035156, 0.7190999984741211, 0.7386000156402588, 0.7570000290870667, 0.7020000219345093, 0.7685999870300293, 0.7932999730110168, 0.8057000041007996, 0.8299000263214111, 0.8137999773025513, 0.7955999970436096, 0.8446999788284302, 0.8205000162124634, 0.8126000165939331, 0.802299976348877, 0.8442000150680542, 0.8485999703407288, 0.8346999883651733]","[1.2587960958480835, 0.9605876803398132, 1.1464895009994507, 0.8539284467697144, 0.7643150091171265, 0.7094895839691162, 0.9689788222312927, 0.692757785320282, 0.6039668321609497, 0.5781126022338867, 0.48685356974601746, 0.5611841082572937, 0.6197152137756348, 0.4707868695259094, 0.5395214557647705, 0.5808533430099487, 0.6254095435142517, 0.48244497179985046, 0.44955718517303467, 0.5199158191680908]",0.834699988,,,,,,,,,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 2, -1, 1, 1, 2, 1, 1, 3, 0, 5, 3, 0]",4,10,1,6,6,10,10,0.6,0.6,False,BEST,0,True,,,,,
OEYJT[M],,3,2,2,True,True,"[2, 4, 5, 6, 5, 8, 10]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.47200000286102295, 0.5753999948501587, 0.6064000129699707, 0.7411999702453613, 0.7508999705314636, 0.7091000080108643, 0.734000027179718, 0.7088000178337097, 0.7746999859809875, 0.7958999872207642, 0.7799999713897705, 0.7922999858856201, 0.8245000243186951, 0.7809000015258789, 0.8036999702453613, 0.8571000099182129, 0.8055999875068665, 0.8144000172615051, 0.8593999743461609, 0.8474000096321106]","[1.5013806819915771, 1.2247463464736938, 1.1862252950668335, 0.7441039085388184, 0.7143202424049377, 0.8441522717475891, 0.7932697534561157, 0.8573935627937317, 0.6686218976974487, 0.5827258229255676, 0.6472377777099609, 0.6002621054649353, 0.49947264790534973, 0.6978235840797424, 0.6159396767616272, 0.41938963532447815, 0.5981258749961853, 0.5784286260604858, 0.43107494711875916, 0.4656895101070404]",0.84740001,,,,,,,,,"[1, 1, 0, 1, 2, 1, 1, 2, 1, 1, 3, 0, 1, 2, 1, 2, -1, 0, 5, 1, 0]",4,8,1,9,11,20,20,0.45,0.55,False,BEST,0,True,,,,,
TZOUT[M],,3,3,2,False,False,"[3, 8, 5, 3, 8, 6, 11]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5917999744415283, 0.5823000073432922, 0.5799999833106995, 0.7037000060081482, 0.5845000147819519, 0.6262999773025513, 0.6930999755859375, 0.744700014591217, 0.6450999975204468, 0.6894999742507935, 0.7731999754905701, 0.7465999722480774, 0.8101999759674072, 0.7089999914169312, 0.7886999845504761, 0.775600016117096, 0.7649999856948853, 0.6510999798774719, 0.754800021648407, 0.7121999859809875]","[1.130505919456482, 1.2134711742401123, 1.2255669832229614, 0.8412683606147766, 1.3352545499801636, 1.2195799350738525, 0.9232615232467651, 0.7557095885276794, 1.1620402336120605, 0.9275627136230469, 0.6496388912200928, 0.7674655318260193, 0.5566053986549377, 0.9390454888343811, 0.615463137626648, 0.6596429944038391, 0.705988883972168, 1.3178200721740723, 0.7372885942459106, 0.9318464994430542]",0.712199986,,,,,,,,,,-1,-1,-1,9,14,30,30,0.3,0.466666667,False,BEST,1,True,,,,,
HKCZK[M],,3,4,4,True,True,"[5, 8, 5, 3, 9, 2, 10]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.45210000872612, 0.4779999852180481, 0.477400004863739, 0.6104999780654907, 0.6445000171661377, 0.5965999960899353, 0.6991999745368958, 0.6715999841690063, 0.699400007724762, 0.6543999910354614, 0.5242000222206116, 0.7529000043869019, 0.6753000020980835, 0.6970999836921692, 0.5957000255584717, 0.6729999780654907, 0.7523000240325928, 0.8122000098228455, 0.7310000061988831, 0.7608000040054321]","[1.7359566688537598, 1.577971339225769, 1.6998398303985596, 1.1770516633987427, 1.0670102834701538, 1.1719837188720703, 0.8728764653205872, 0.968208372592926, 0.9070014357566833, 1.0641757249832153, 1.8368486166000366, 0.7167609333992004, 0.9990858435630798, 0.9669680595397949, 1.4572795629501343, 1.0794572830200195, 0.7440266013145447, 0.5526624917984009, 0.8047045469284058, 0.7392086386680603]",0.760800004,,,,,,,,,"[1, 2, 1, 2, -1, 0, 1, 2, 1, 1, 0, 1, 2, -1, 1, 1, 1, 0, 5, 1, 0]",0,2,1,10,18,40,40,0.25,0.45,False,BEST,0,True,,,,,
TTKUM[M],,3,5,5,True,True,"[4, 8, 0, 3, 8, 4, 11]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.40790000557899475, 0.6176000237464905, 0.626800000667572, 0.652899980545044, 0.6554999947547913, 0.6140999794006348, 0.7103000283241272, 0.7225000262260437, 0.5940999984741211, 0.7075999975204468, 0.6686000227928162, 0.7829999923706055, 0.7494999766349792, 0.6797999739646912, 0.7671999931335449, 0.7879999876022339, 0.760699987411499, 0.7613999843597412, 0.7828999757766724, 0.7732999920845032]","[2.0339808464050293, 1.0796419382095337, 1.0566710233688354, 1.009414792060852, 1.019770860671997, 1.2372997999191284, 0.8406670093536377, 0.7980336546897888, 1.3236480951309204, 0.8585971593856812, 1.1184580326080322, 0.6362724304199219, 0.738800048828125, 1.0316694974899292, 0.6862224340438843, 0.6159460544586182, 0.7418422102928162, 0.726227879524231, 0.6534992456436157, 0.6875240802764893]",0.773299992,,,,,,,,,"[1, 2, 1, 2, -1, 0, 1, 0, 0, 1, 1, 1, 2, -1, 1, 1, 1, 0, 5, 2, 0]",4,5,3,13,23,50,50,0.26,0.46,False,BEST,0,True,,,,,
KJDTZ[M],,4,1,1,True,True,"[1, 6, 8, 4, 6, 3, 11]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5450000166893005, 0.6169999837875366, 0.6854000091552734, 0.6255000233650208, 0.6924999952316284, 0.7050999999046326, 0.7889000177383423, 0.7893000245094299, 0.7998999953269958, 0.7904000282287598, 0.8285999894142151, 0.7997999787330627, 0.7986999750137329, 0.8395000100135803, 0.8416000008583069, 0.7994999885559082, 0.8575000166893005, 0.847100019454956, 0.8762999773025513, 0.8618999719619751]","[1.3335622549057007, 1.0735613107681274, 0.8635135889053345, 1.0977002382278442, 0.9393829107284546, 0.9578187465667725, 0.6083449721336365, 0.5932102799415588, 0.594694972038269, 0.6525278687477112, 0.5172616839408875, 0.6526777148246765, 0.6064134836196899, 0.4864746630191803, 0.485889732837677, 0.6131712794303894, 0.426724374294281, 0.4638668894767761, 0.3705475330352783, 0.41096043586730957]",0.861899972,,,,,,,,,"[1, 0, 1, 1, 3, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 1, 1, 5, 2, 0]",8,7,1,4,3,10,10,0.4,0.3,False,BEST,0,True,,,,,
UTSBT[M],,4,2,2,True,True,"[0, 3, 7, 5, 9, 6, 10]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5860999822616577, 0.5471000075340271, 0.6610999703407288, 0.715399980545044, 0.5324000120162964, 0.7450000047683716, 0.7699999809265137, 0.6912000179290771, 0.7659000158309937, 0.7738000154495239, 0.8012999892234802, 0.7576000094413757, 0.8309999704360962, 0.8233000040054321, 0.792900025844574, 0.8191999793052673, 0.7574999928474426, 0.8454999923706055, 0.8398000001907349, 0.8586000204086304]","[1.2304295301437378, 1.3255066871643066, 0.9491623044013977, 0.8530108332633972, 1.6479711532592773, 0.7471769452095032, 0.6622754335403442, 1.0296244621276855, 0.7168949246406555, 0.6953436732292175, 0.5921775102615356, 0.7817856669425964, 0.5142443776130676, 0.5367507934570312, 0.6916545629501343, 0.5697241425514221, 0.8384596705436707, 0.4707118570804596, 0.48862484097480774, 0.4387945234775543]",0.85860002,,,,,,,,,"[1, 3, 0, 1, 1, 0, 1, 2, 1, 1, 2, 1, 2, -1, 1, 1, 3, 0, 5, 1, 0]",7,8,3,10,9,20,20,0.5,0.45,False,BEST,0,True,,,,,
SOEIQ[M],,4,3,3,True,True,"[5, 3, 7, 9, 2, 0, 12]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.6021999716758728, 0.6467999815940857, 0.623199999332428, 0.5885999798774719, 0.70660001039505, 0.6919000148773193, 0.7123000025749207, 0.7706999778747559, 0.7307000160217285, 0.7684999704360962, 0.7074000239372253, 0.7480000257492065, 0.7767999768257141, 0.7559000253677368, 0.7861999869346619, 0.8011999726295471, 0.8119000196456909, 0.7894999980926514, 0.840499997138977, 0.8305000066757202]","[1.1432881355285645, 0.9958738088607788, 1.1518657207489014, 1.3412729501724243, 0.8700084090232849, 0.9140381813049316, 0.8529375195503235, 0.6821570992469788, 0.8092045187950134, 0.7022401094436646, 0.8882699012756348, 0.7930861711502075, 0.6418449878692627, 0.7402309775352478, 0.6542372107505798, 0.5994268655776978, 0.5559724569320679, 0.636663556098938, 0.47536957263946533, 0.49900370836257935]",0.830500007,,,,,,,,,"[1, 2, 0, 1, 1, 1, 1, 3, 1, 2, -1, 1, 1, 1, 0, 1, 0, 0, 5, 3, 0]",9,7,1,16,12,30,30,0.533333333,0.4,False,BEST,0,True,,,,,
BRYSI[M],,4,4,4,True,True,"[2, 3, 1, 3, 6, 8, 12]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5376999974250793, 0.6699000000953674, 0.6331999897956848, 0.7062000036239624, 0.5946999788284302, 0.7621999979019165, 0.7250000238418579, 0.7904000282287598, 0.7228000164031982, 0.7809000015258789, 0.800599992275238, 0.7664999961853027, 0.8151000142097473, 0.8148000240325928, 0.7925000190734863, 0.8478999733924866, 0.8421000242233276, 0.838100016117096, 0.8144000172615051, 0.7904000282287598]","[1.3018194437026978, 0.9484925866127014, 1.0814486742019653, 0.873803436756134, 1.2904695272445679, 0.7140710949897766, 0.8553178906440735, 0.6223555207252502, 0.9398181438446045, 0.6495888829231262, 0.5995932817459106, 0.7109558582305908, 0.5423870086669922, 0.5584213137626648, 0.6710241436958313, 0.45545458793640137, 0.48111075162887573, 0.4807301163673401, 0.5608506202697754, 0.6515020132064819]",0.790400028,,,,,,,,,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 3, 1, 2, -1, 0, 5, 2, 0]",8,8,2,23,15,40,40,0.575,0.375,False,BEST,0,True,,,,,
KIJEW[M],,4,5,5,True,True,"[4, 8, 5, 8, 6, 3, 10]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5557000041007996, 0.6074000000953674, 0.5367000102996826, 0.6194999814033508, 0.6949999928474426, 0.7257999777793884, 0.692300021648407, 0.7062000036239624, 0.7020000219345093, 0.7290999889373779, 0.7702999711036682, 0.7810999751091003, 0.7049000263214111, 0.7179999947547913, 0.7669000029563904, 0.7583000063896179, 0.817799985408783, 0.7605999708175659, 0.7735000252723694, 0.7588000297546387]","[1.2148185968399048, 1.110226035118103, 1.4434760808944702, 1.1323899030685425, 0.8943955302238464, 0.8041787147521973, 0.8884789347648621, 0.8663177490234375, 0.8984852433204651, 0.8503636717796326, 0.6705312728881836, 0.6566284894943237, 0.9253650307655334, 0.8896542191505432, 0.7032386660575867, 0.7818915247917175, 0.5512091517448425, 0.7622033953666687, 0.729620099067688, 0.7701976895332336]",0.75880003,,,,,,,,,"[1, 2, 0, 2, -1, 1, 1, 2, 1, 2, -1, 1, 1, 3, 0, 1, 1, 1, 5, 1, 0]",5,6,2,26,18,50,50,0.52,0.36,False,BEST,0,True,,,,,
AIYXK[M],,5,1,1,True,True,"[7, 2, 8, 5, 6, 3, 11]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.54339998960495, 0.5810999870300293, 0.7146999835968018, 0.6901999711990356, 0.762499988079071, 0.7225000262260437, 0.7387999892234802, 0.7965999841690063, 0.7989000082015991, 0.7867000102996826, 0.828499972820282, 0.8468000292778015, 0.8151999711990356, 0.8474000096321106, 0.8151999711990356, 0.8198000192642212, 0.8100000023841858, 0.8452000021934509, 0.8537999987602234, 0.864300012588501]","[1.2999906539916992, 1.2408791780471802, 0.8086654543876648, 0.9172817468643188, 0.6824492812156677, 0.8563998937606812, 0.7887821793556213, 0.5879269242286682, 0.6080626249313354, 0.6444597840309143, 0.4953209459781647, 0.4633682072162628, 0.5592758059501648, 0.4516535997390747, 0.550369381904602, 0.5630772113800049, 0.5666976571083069, 0.46939316391944885, 0.45716962218284607, 0.4081551134586334]",0.864300013,,,,,,,,,"[1, 3, 1, 1, 1, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 1, 1, 5, 2, 0]",7,3,0,2,4,10,10,0.2,0.4,False,BEST,0,True,,,,,
DJNXV[M],,5,2,1,True,True,"[6, 1, 0, 0, 9, 4, 11]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5081999897956848, 0.5753999948501587, 0.6338000297546387, 0.6823999881744385, 0.6633999943733215, 0.6298999786376953, 0.7405999898910522, 0.6930000185966492, 0.7530999779701233, 0.7542999982833862, 0.730400025844574, 0.7577000260353088, 0.7767000198364258, 0.7806000113487244, 0.7749000191688538, 0.7907999753952026, 0.7825000286102295, 0.7795000076293945, 0.7591999769210815, 0.7771000266075134]","[1.4824481010437012, 1.2604130506515503, 1.0759267807006836, 0.9185156226158142, 1.0123682022094727, 1.0925202369689941, 0.7391169667243958, 0.8706582188606262, 0.7341226935386658, 0.7178135514259338, 0.8304572105407715, 0.7095840573310852, 0.6573967933654785, 0.628822922706604, 0.6684095859527588, 0.6108250021934509, 0.6421653032302856, 0.6440386772155762, 0.7340691685676575, 0.6702907085418701]",0.777100027,,,,,,,,,"[1, 3, 0, 1, 0, 1, 1, 0, 0, 1, 3, 0, 2, -1, 1, 1, 1, 0, 5, 2, 0]",6,5,2,6,8,20,20,0.3,0.4,False,BEST,1,True,,,,,
AJFID[M],,5,3,3,True,True,"[7, 3, 0, 7, 4, 8, 11]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.49140000343322754, 0.5824000239372253, 0.6656000018119812, 0.6693999767303467, 0.6115000247955322, 0.7695000171661377, 0.7594000101089478, 0.7231000065803528, 0.7232999801635742, 0.6845999956130981, 0.7659000158309937, 0.7257999777793884, 0.7949000000953674, 0.8036999702453613, 0.7929999828338623, 0.8068000078201294, 0.8108999729156494, 0.8144000172615051, 0.8188999891281128, 0.7960000038146973]","[1.43430495262146, 1.2092186212539673, 0.9572423696517944, 0.9708327054977417, 1.161266565322876, 0.6582332253456116, 0.6842405796051025, 0.8577749729156494, 0.8498622179031372, 1.0212275981903076, 0.6765561103820801, 0.8348703980445862, 0.5972532033920288, 0.579032301902771, 0.6183928847312927, 0.58982253074646, 0.5637483596801758, 0.5516899824142456, 0.5638861060142517, 0.6455366015434265]",0.796000004,,,,,,,,,"[1, 2, 1, 1, 1, 0, 1, 0, 1, 1, 3, 1, 1, 2, 0, 2, -1, 0, 5, 1, 0]",4,7,4,10,11,30,30,0.333333333,0.366666667,False,BEST,0,True,,,,,
OYQEX[M],,5,4,4,True,True,"[2, 3, 0, 7, 1, 9, 10]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5231000185012817, 0.314300000667572, 0.6947000026702881, 0.6044999957084656, 0.6227999925613403, 0.7408999800682068, 0.701200008392334, 0.7473999857902527, 0.734000027179718, 0.7554000020027161, 0.7598999738693237, 0.8026000261306763, 0.7602999806404114, 0.7574999928474426, 0.7716000080108643, 0.784600019454956, 0.8084999918937683, 0.8238000273704529, 0.8116999864578247, 0.8019000291824341]","[1.3170411586761475, 2.645430564880371, 0.8781151175498962, 1.1559404134750366, 1.1344164609909058, 0.7527379989624023, 0.8643679618835449, 0.7310361862182617, 0.7591845989227295, 0.7204837203025818, 0.7083922624588013, 0.5689409375190735, 0.7217070460319519, 0.7584239840507507, 0.6842020750045776, 0.6458269953727722, 0.5586856603622437, 0.5189820528030396, 0.5459231734275818, 0.5960553288459778]",0.801900029,,,,,,,,,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2, 1, 1, 0, 1, 2, -1, 0, 5, 1, 0]",4,7,3,13,16,40,40,0.325,0.4,False,BEST,0,True,,,,,
BGFVR[M],,5,5,5,True,True,"[1, 9, 2, 8, 6, 8, 12]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4011000096797943, 0.4397999942302704, 0.4893999993801117, 0.46810001134872437, 0.527999997138977, 0.6198999881744385, 0.569599986076355, 0.6881999969482422, 0.629800021648407, 0.6358000040054321, 0.6804999709129333, 0.5791000127792358, 0.651199996471405, 0.660099983215332, 0.619700014591217, 0.7073000073432922, 0.6068000197410583, 0.7419999837875366, 0.6761999726295471, 0.6525999903678894]","[1.727535367012024, 1.643916368484497, 1.531475305557251, 1.5271894931793213, 1.4092905521392822, 1.1140482425689697, 1.3316534757614136, 0.9014967083930969, 1.1267876625061035, 1.0684235095977783, 0.9230782985687256, 1.359115481376648, 1.0252772569656372, 0.9948513507843018, 1.2062158584594727, 0.8436329960823059, 1.206983208656311, 0.7564592957496643, 1.0135408639907837, 1.0588722229003906]",0.65259999,,,,,,,,,"[1, 0, 0, 2, -1, 1, 1, 1, 0, 2, -1, 0, 1, 3, 0, 2, -1, 0, 5, 3, 0]",5,2,1,14,20,50,50,0.28,0.4,False,BEST,0,True,,,,,
KJNRL[M],,1,1,1,True,True,"[5, 3, 7, 9, 3, 1, 10]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5649999976158142, 0.6560999751091003, 0.6825000047683716, 0.705299973487854, 0.7071999907493591, 0.7141000032424927, 0.7172999978065491, 0.7829999923706055, 0.7519000172615051, 0.739300012588501, 0.7440999746322632, 0.7376999855041504, 0.8148999810218811, 0.7193999886512756, 0.7771999835968018, 0.8008000254631042, 0.7972000241279602, 0.8325999975204468, 0.8215000033378601, 0.8220999836921692]","[1.1993108987808228, 0.9907472729682922, 0.9138678908348083, 0.8404297828674316, 0.8558345437049866, 0.8169851899147034, 0.8155875205993652, 0.625436007976532, 0.7252430319786072, 0.7736620903015137, 0.7961909174919128, 0.797083854675293, 0.535019040107727, 0.9167786836624146, 0.6638187766075134, 0.5918463468551636, 0.6017873287200928, 0.4806603491306305, 0.5300495028495789, 0.5404890179634094]",0.822099984,,,,,,,,,"[1, 2, 1, 1, 1, 1, 1, 3, 1, 2, -1, 1, 1, 1, 1, 1, 0, 1, 5, 1, 0]",4,7,0,4,1,10,10,0.4,0.1,False,MEDIAN,0,True,,,,,
CXYGE[M],,1,2,1,False,False,"[3, 1, 7, 2, 0, 9, 11]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.40049999952316284, 0.43700000643730164, 0.6643000245094299, 0.6836000084877014, 0.633899986743927, 0.7001000046730042, 0.7023000121116638, 0.7142999768257141, 0.7268000245094299, 0.7096999883651733, 0.7681999802589417, 0.7904000282287598, 0.78329998254776, 0.7067000269889832, 0.755299985408783, 0.7516000270843506, 0.8061000108718872, 0.7598999738693237, 0.7971000075340271, 0.7875000238418579]","[1.8552652597427368, 1.8259611129760742, 0.9790874123573303, 0.9071843028068542, 1.110261082649231, 0.8881317377090454, 0.8977159261703491, 0.8538992404937744, 0.7767339944839478, 0.8506619334220886, 0.6843000650405884, 0.6023720502853394, 0.632914125919342, 0.9548481702804565, 0.7520292401313782, 0.735323965549469, 0.5638595819473267, 0.7232683300971985, 0.6340740919113159, 0.6574346423149109]",0.787500024,,,,,,,,,,-1,-1,-1,9,6,20,20,0.45,0.3,False,MEDIAN,0,True,,,,,
DCFVY[M],,1,3,2,False,False,"[3, 1, 4, 9, 0, 0, 11]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5065000057220459, 0.6323999762535095, 0.6601999998092651, 0.6639999747276306, 0.6784999966621399, 0.7031000256538391, 0.710099995136261, 0.7053999900817871, 0.7281000018119812, 0.7389000058174133, 0.7368000149726868, 0.73089998960495, 0.6592000126838684, 0.7343999743461609, 0.7652999758720398, 0.7894999980926514, 0.7502999901771545, 0.7961000204086304, 0.7918000221252441, 0.7777000069618225]","[1.3921983242034912, 1.0415794849395752, 1.0058969259262085, 0.9668707847595215, 0.9293630123138428, 0.8612481355667114, 0.8513332009315491, 0.8934789896011353, 0.8518510460853577, 0.7514270544052124, 0.7841218709945679, 0.7886972427368164, 1.127125859260559, 0.7926260232925415, 0.676797091960907, 0.6140974164009094, 0.7455804347991943, 0.5926466584205627, 0.5951508283615112, 0.6615460515022278]",0.777700007,,,,,,,,,,-1,-1,-1,13,8,30,30,0.433333333,0.266666667,False,MEDIAN,0,True,,,,,
YTGXK[M],,1,4,3,False,False,"[3, 8, 4, 3, 5, 0, 11]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.44830000400543213, 0.628000020980835, 0.551800012588501, 0.6948999762535095, 0.6571999788284302, 0.7300000190734863, 0.6377999782562256, 0.7516000270843506, 0.6973000168800354, 0.729200005531311, 0.7853000164031982, 0.8059999942779541, 0.8094000220298767, 0.7734000086784363, 0.8009999990463257, 0.7613999843597412, 0.791700005531311, 0.788100004196167, 0.7490000128746033, 0.7993999719619751]","[1.5874155759811401, 1.0589734315872192, 1.4359252452850342, 0.8936105370521545, 1.0398563146591187, 0.8026789426803589, 1.1355233192443848, 0.7533981204032898, 0.9118847846984863, 0.8446638584136963, 0.6276335716247559, 0.5653034448623657, 0.5799815058708191, 0.6682237982749939, 0.6049584150314331, 0.7225133776664734, 0.6461914777755737, 0.6643851399421692, 0.8227097392082214, 0.6075206995010376]",0.799399972,,,,,,,,,,-1,-1,-1,19,11,40,40,0.475,0.275,False,MEDIAN,0,True,,,,,
